10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10
0,0,0,0,0,0,0,0,0,0
9,9,8,9,9,8,9,9,9,9
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,1,1,1,1,1,1,1,1,1
10,10,10,10,10,10,10,10,10,10
14,14,14,14,14,14,14,14,14,14
10,10,10,10,10,10,10,10,10,10
4,4,4,4,4,4,4,4,4,4
9,12,13,14,10,11,10,12,11,10
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,5,3,5,4,3,3,3,4,5
10,10,10,10,10,10,10,10,10,10
19,19,19,19,19,19,19,19,19,19
10,10,10,10,10,10,10,10,10,10
9,9,9,9,9,9,9,9,9,9
19,17,21,16,13,14,20,9,14,22
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
7,9,7,9,10,9,10,9,9,9
10,10,10,10,10,10,10,10,10,10
23,23,23,23,23,23,23,23,23,23
10,10,10,10,10,10,10,10,10,10
13,13,13,13,13,13,13,13,13,13
13,9,14,18,8,22,6,30,17,16
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00
9,10,10,10,10,9,9,10,9,10
10,10,10,10,10,10,10,10,10,10
28,28,28,28,28,28,28,28,28,28
10,10,10,10,10,10,10,10,10,10
18,18,18,18,18,18,18,18,18,18
12,13,8,15,8,2,3,3,4,5
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
9,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10
32,32,32,32,32,32,32,32,32,32
10,10,10,10,10,10,10,10,10,10
22,22,22,22,22,22,22,22,22,22
10,1,17,7,4,2,10,10,3,14
0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10
37,37,37,37,37,37,37,37,37,37
10,10,10,10,10,10,10,10,10,10
27,27,27,27,27,27,27,27,27,27
4,2,3,11,7,3,4,5,2,0
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10
41,41,41,41,41,41,41,41,41,41
10,10,10,10,10,10,10,10,10,10
31,31,31,31,31,31,31,31,31,31
0,7,1,1,4,10,2,4,1,2
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
10,10,10,10,10,10,10,10,10,10
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
