10,10,10,10,10,10,10,10,10,10
20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20
0,0,0,0,0,0,0,0,0,0
9,9,8,9,8,8,8,9,8,7
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,1,1,1,1,1,1,1,1,1
10,10,10,10,10,10,10,10,10,10
24,24,24,24,24,24,24,24,24,24
20,20,20,20,20,20,20,20,20,20
4,4,4,4,4,4,4,4,4,4
9,8,8,9,8,9,8,10,8,8
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,3,4,3,3,3,3,4,5,4
10,10,10,10,10,10,10,10,10,10
29,29,29,29,29,29,29,29,29,29
20,20,20,20,20,20,20,20,20,20
9,9,9,9,9,9,9,9,9,9
4,3,9,7,9,11,6,8,8,4
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
6,8,9,7,5,6,8,9,7,9
10,10,10,10,10,10,10,10,10,10
33,33,33,33,33,33,33,33,33,33
20,20,20,20,20,20,20,20,20,20
13,13,13,13,13,13,13,13,13,13
5,4,3,5,5,6,7,1,5,5
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
10,9,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10
38,38,38,38,38,38,38,38,38,38
20,20,20,20,20,20,20,20,20,20
18,18,18,18,18,18,18,18,18,18
6,3,1,1,5,5,3,6,1,0
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10
42,42,42,42,42,42,42,42,42,42
20,20,20,20,20,20,20,20,20,20
22,22,22,22,22,22,22,22,22,22
1,1,0,0,4,3,4,1,3,1
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
10,10,10,10,10,10,10,10,10,10
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
